rows,hidden_size,block_size,num_warps,baseline_median_ms,fused_median_ms,speedup,baseline_effective_gbps,fused_effective_gbps,max_abs_error,status,error
768,8960,256,8,0.0294560007750988,0.047199999913573265,0.6240678141744691,2336.1216115316047,874.73898465256,0.0078125,ok,
768,8960,512,4,0.0294560007750988,0.03564799949526787,0.8263016492414664,2336.1216115316047,1158.204684262318,0.0078125,ok,
768,8960,512,8,0.0294560007750988,0.03819200024008751,0.7712610125138423,2336.1216115316047,1081.0557116792006,0.0078125,ok,
768,8960,1024,4,0.0294560007750988,0.03487999923527241,0.8444954535810716,2336.1216115316047,1183.7064479705557,0.0078125,ok,
768,8960,1024,8,0.0294560007750988,0.03487999923527241,0.8444954535810716,2336.1216115316047,1183.7064479705557,0.0078125,ok,
1024,8960,128,4,0.03835200145840645,0.06721599772572517,0.5705784747092763,2392.3236470332645,819.0050265211039,0.0078125,ok,
1024,8960,128,8,0.03835200145840645,0.08262399956583977,0.4641750781847019,2392.3236470332645,666.2742095428661,0.0078125,ok,
1024,8960,256,4,0.03835200145840645,0.04569600149989128,0.8392857186530356,2392.3236470332645,1204.7058428105788,0.0078125,ok,
1024,8960,256,8,0.03835200145840645,0.0557279996573925,0.6881998581357465,2392.3236470332645,987.8380767018506,0.0078125,ok,
1024,8960,512,4,0.03835200145840645,0.04123200103640556,0.9301513507565098,2392.3236470332645,1335.1338430408387,0.0078125,ok,
1024,8960,512,8,0.03835200145840645,0.04460800066590309,0.859756117420467,2392.3236470332645,1234.0889342318949,0.0078125,ok,
1024,8960,1024,4,0.03835200145840645,0.04129600152373314,0.9287098034507106,2392.3236470332645,1333.0646544160502,0.0078125,ok,
1024,8960,1024,8,0.03835200145840645,0.041680000722408295,0.9201535699059471,2392.3236470332645,1320.7830865128442,0.0078125,ok,
1280,8960,128,4,0.04772799834609032,0.08350400254130363,0.5715653967902028,2402.9501335539408,824.0658879310974,0.0078125,ok,
1280,8960,128,8,0.04772799834609032,0.10212800279259682,0.4673350799096414,2402.9501335539408,673.7897356099886,0.0078125,ok,
1280,8960,256,4,0.04772799834609032,0.05276799947023392,0.9044875459607554,2402.9501335539408,1304.0630816185642,0.0078125,ok,
1280,8960,256,8,0.04772799834609032,0.06988800317049026,0.6829211907751735,2402.9501335539408,984.6153399480118,0.0078125,ok,
1280,8960,512,4,0.04772799834609032,0.05190400034189224,0.9195437351977775,2402.9501335539408,1325.7706447813136,0.0078125,ok,
1280,8960,512,8,0.04772799834609032,0.055376000702381134,0.8618895864763676,2402.9501335539408,1242.6466181592832,0.0078125,ok,
1280,8960,1024,4,0.04772799834609032,0.04654400050640106,1.025438248255571,2402.9501335539408,1478.4461853582263,0.0078125,ok,
1280,8960,1024,8,0.04772799834609032,0.04753599874675274,1.0040390357707736,2402.9501335539408,1447.5934410592502,0.0078125,ok,
1536,8960,128,4,0.05688000097870827,0.08955199643969536,0.6351617299454788,2419.5780174391525,922.0940155768224,0.0078125,ok,
1536,8960,128,8,0.05688000097870827,0.11049599945545197,0.5147697768156778,2419.5780174391525,747.3153816151636,0.0078125,ok,
1536,8960,256,4,0.05688000097870827,0.0562720000743866,1.0108046791213738,2419.5780174391525,1467.4324689160273,0.0078125,ok,
1536,8960,256,8,0.05688000097870827,0.07158400118350983,0.7945909705842373,2419.5780174391525,1153.5449071687563,0.0078125,ok,
1536,8960,512,4,0.05688000097870827,0.05073599889874458,1.121097489225066,2419.5780174391525,1627.5497042011182,0.0078125,ok,
1536,8960,512,8,0.05688000097870827,0.05435200035572052,1.0465116390646638,2419.5780174391525,1519.2699341250461,0.0078125,ok,
1536,8960,1024,4,0.05688000097870827,0.05075199902057648,1.1207440510007753,2419.5780174391525,1627.0366013863083,0.0078125,ok,
1536,8960,1024,8,0.05688000097870827,0.05083199962973595,1.1189801973761884,2419.5780174391525,1624.4759325126897,0.0078125,ok,
1792,8960,128,4,0.06480000168085098,0.0995199978351593,0.6511254329826549,2477.8270962213255,968.0257445299591,0.0078125,ok,
1792,8960,128,8,0.06480000168085098,0.12456000223755836,0.5202312180218631,2477.8270962213255,773.4258049888776,0.0078125,ok,
1792,8960,256,4,0.06480000168085098,0.062351999804377556,1.0392610001949216,2477.8270962213255,1545.0654397974322,0.0078125,ok,
1792,8960,256,8,0.06480000168085098,0.07940800115466118,0.8160386955798254,2477.8270962213255,1213.2016748836782,0.0078125,ok,
1792,8960,512,4,0.06480000168085098,0.054735999554395676,1.1838644074902456,2477.8270962213255,1760.046784278801,0.0078125,ok,
1792,8960,512,8,0.06480000168085098,0.059007998555898666,1.0981562375728693,2477.8270962213255,1632.6247688055112,0.0078125,ok,
1792,8960,1024,4,0.06480000168085098,0.0563999991863966,1.1489362165891737,2477.8270962213255,1708.1191735768007,0.0078125,ok,
1792,8960,1024,8,0.06480000168085098,0.055776000022888184,1.161790046870692,2477.8270962213255,1727.2289149538667,0.0078125,ok,
2048,8960,128,4,0.07260800153017044,0.1111999973654747,0.6529496695178315,2527.2806871533408,990.1122536733434,0.0078125,ok,
2048,8960,128,8,0.07260800153017044,0.1398240029811859,0.5192813821811427,2527.2806871533408,787.4218850308171,0.0078125,ok,
2048,8960,256,4,0.07260800153017044,0.20139199495315552,0.3605307229170619,2527.2806871533408,546.6973998922339,0.0078125,ok,
2048,8960,256,8,0.07260800153017044,0.09276799857616425,0.7826837125364726,2527.2806871533408,1186.8368585057428,0.0078125,ok,
2048,8960,512,4,0.07260800153017044,0.05971199832856655,1.2159700489446585,2527.2806871533408,1843.858572512843,0.0078125,ok,
2048,8960,512,8,0.07260800153017044,0.06945599988102913,1.045381272381657,2527.2806871533408,1585.1831402411688,0.0078125,ok,
2048,8960,1024,4,0.07260800153017044,0.06630399823188782,1.0950772723574733,2527.2806871533408,1660.5405848217608,0.0078125,ok,
2048,8960,1024,8,0.07260800153017044,0.05991999991238117,1.2117490259736727,2527.2806871533408,1837.4579466120813,0.0078125,ok,
2560,8960,128,4,0.08817600086331367,0.1324480026960373,0.6657405099997918,2601.3427435382105,1039.0915468604317,0.0078125,ok,
2560,8960,128,8,0.08817600086331367,0.1677599996328354,0.5256080177414064,2601.3427435382105,820.3719617382662,0.0078125,ok,
2560,8960,256,4,0.08817600086331367,0.07887999713420868,1.117849950137403,2601.3427435382105,1744.74651369269,0.0078125,ok,
2560,8960,256,8,0.08817600086331367,0.10308800265192986,0.8553468744664148,2601.3427435382105,1335.0302310607779,0.0078125,ok,
2560,8960,512,4,0.08817600086331367,0.06857600063085556,1.2858142798085421,2601.3427435382105,2006.9061877906568,0.0078125,ok,
2560,8960,512,8,0.08817600086331367,0.07502399757504463,1.175303952246925,2601.3427435382105,1834.421044577591,0.0078125,ok,
2560,8960,1024,4,0.08817600086331367,0.06888000294566154,1.280139330610576,2601.3427435382105,1998.0486950410104,0.0078125,ok,
2560,8960,1024,8,0.08817600086331367,0.06860800087451935,1.2852145484399586,2601.3427435382105,2005.9701236844146,0.0078125,ok,
3072,8960,128,4,0.1035039983689785,0.15451200306415558,0.6698767494846479,2659.329149959644,1068.853660070843,0.0078125,ok,
3072,8960,128,8,0.1035039983689785,0.19729600101709366,0.5246127536057406,2659.329149959644,837.0707928626055,0.0078125,ok,
3072,8960,256,4,0.1035039983689785,0.0894399993121624,1.1572450711647493,2659.329149959644,1846.4973308373242,0.0078125,ok,
3072,8960,256,8,0.1035039983689785,0.11868800222873688,0.8720679127238523,2659.329149959644,1391.469372630602,0.0078125,ok,
3072,8960,512,4,0.1035039983689785,0.07769599929451942,1.3321663831959947,2659.329149959644,2125.601337257651,0.0078125,ok,
3072,8960,512,8,0.1035039983689785,0.08468799665570259,1.2221802670545154,2659.329149959644,1950.107766410121,0.0078125,ok,
3072,8960,1024,4,0.1035039983689785,0.07919999957084656,1.306868673356385,2659.329149959644,2085.236374935434,0.0078125,ok,
3072,8960,1024,8,0.1035039983689785,0.07948799803853035,1.3021336670072736,2659.329149959644,2077.6812106897723,0.0078125,ok,
4096,8960,128,4,0.1348159983754158,0.1972000002861023,0.683651106388548,2722.2407164024244,1116.6377265746823,0.0078125,ok,
4096,8960,128,8,0.1348159983754158,0.2548159956932068,0.5290719603714811,2722.2407164024244,864.1567394580575,0.0078125,ok,
4096,8960,256,4,0.1348159983754158,0.11102400347590446,1.2142959554208015,2722.2407164024244,1983.3635349655733,0.0078125,ok,
4096,8960,256,8,0.1348159983754158,0.15012799948453903,0.8980070262596143,2722.2407164024244,1466.7547742996298,0.0078125,ok,
4096,8960,512,4,0.1348159983754158,0.094735998660326,1.4230704302679684,2722.2407164024244,2324.3641605502685,0.0078125,ok,
4096,8960,512,8,0.1348159983754158,0.10523199662566185,1.281131240481848,2722.2407164024244,2092.5285755368996,0.0078125,ok,
4096,8960,1024,4,0.1348159983754158,0.0952800028026104,1.414945365342939,2722.2407164024244,2311.0931310128713,0.0078125,ok,
4096,8960,1024,8,0.1348159983754158,0.09513600170612335,1.4170870749000426,2722.2407164024244,2314.5912803883048,0.0078125,ok,
6144,8960,128,4,0.19572799652814865,0.28382399678230286,0.6896104584076972,2812.5889487701847,1163.7544525642984,0.0078125,ok,
6144,8960,128,8,0.19572799652814865,0.368928000330925,0.5305316927763207,2812.5889487701847,895.3005456450111,0.0078125,ok,
6144,8960,256,4,0.19572799652814865,0.1549759954214096,1.2629568598409482,2812.5889487701847,2131.3071040572877,0.0078125,ok,
6144,8960,256,8,0.19572799652814865,0.21251199394464493,0.9210209404892782,2812.5889487701847,1554.2719912836394,0.0078125,ok,
6144,8960,512,4,0.19572799652814865,0.12971200048923492,1.5089428564043506,2812.5889487701847,2546.4216013491546,0.0078125,ok,
6144,8960,512,8,0.19572799652814865,0.15636800229549408,1.2517138650801116,2812.5889487701847,2112.3339503680413,0.0078125,ok,
6144,8960,1024,4,0.19572799652814865,0.1369279995560646,1.4294227416066838,2812.5889487701847,2412.2271636982427,0.0078125,ok,
6144,8960,1024,8,0.19572799652814865,0.1408959999680519,1.3891664530755299,2812.5889487701847,2344.2925283535064,0.0078125,ok,
8192,8960,128,4,0.2593439966440201,0.3697440028190613,0.7014150186796491,2830.230155693579,1191.0995625141106,0.0078125,ok,
8192,8960,128,8,0.2593439966440201,0.4872959852218628,0.532210411144558,2830.230155693579,903.7667728772437,0.0078125,ok,
8192,8960,256,4,0.2593439966440201,0.1982240006327629,1.3083380207046185,2830.230155693579,2221.738632023197,0.0078125,ok,
8192,8960,256,8,0.2593439966440201,0.27663999795913696,0.9374783059473861,2830.230155693579,1591.9676230804941,0.0078125,ok,
8192,8960,512,4,0.2593439966440201,0.1690720021724701,1.533926335002904,2830.230155693579,2604.81874196265,0.0078125,ok,
8192,8960,512,8,0.2593439966440201,0.18489600718021393,1.4026479024571006,2830.230155693579,2381.889834812659,0.0078125,ok,
8192,8960,1024,4,0.2593439966440201,0.16606400161981583,1.5617111120672493,2830.230155693579,2652.0011303126903,0.0078125,ok,
8192,8960,1024,8,0.2593439966440201,0.16523200273513794,1.5695748544532315,2830.230155693579,2665.354850815137,0.0078125,ok,
12288,8960,128,4,0.38092799484729767,0.5432160198688507,0.701245878093333,2890.3226197417152,1216.096094072281,0.0078125,ok,
12288,8960,128,8,0.38092799484729767,0.717168003320694,0.5311558701496603,2890.3226197417152,921.1270956612939,0.0078125,ok,
12288,8960,256,4,0.38092799484729767,0.2855360060930252,1.3340804196973832,2890.3226197417152,2313.553688163521,0.0078125,ok,
12288,8960,256,8,0.38092799484729767,0.4028960019350052,0.9454747453878896,2890.3226197417152,1639.6362257934936,0.0078125,ok,
12288,8960,512,4,0.38092799484729767,0.2359040006995201,1.6147585192185874,2890.3226197417152,2800.303844110872,0.0078125,ok,
12288,8960,512,8,0.38092799484729767,0.26655998826026917,1.4290516642556257,2890.3226197417152,2478.2522099865464,0.0078125,ok,
12288,8960,1024,4,0.38092799484729767,0.23689599335193634,1.6079967814457088,2890.3226197417152,2788.5776819306448,0.0078125,ok,
12288,8960,1024,8,0.38092799484729767,0.23526400327682495,1.61915120690638,2890.3226197417152,2807.921614862165,0.0078125,ok,
16384,8960,128,4,0.5044319927692413,0.7160640060901642,0.7044509827040868,2910.216681422024,1230.0630006657427,0.0078125,ok,
16384,8960,128,8,0.5044319927692413,0.943120002746582,0.5348545161805703,2910.216681422024,933.9255210735612,0.0078125,ok,
16384,8960,256,4,0.5044319927692413,0.3717759996652603,1.3568169898633098,2910.216681422024,2369.178862522213,0.0078125,ok,
16384,8960,256,8,0.5044319927692413,0.5289920270442963,0.9535720142848233,2910.216681422024,1665.060709745336,0.0078125,ok,
16384,8960,512,4,0.5044319927692413,0.306192010641098,1.6474368214672643,2910.216681422024,2876.6388716537463,0.0078125,ok,
16384,8960,512,8,0.5044319927692413,0.34703999757766724,1.4535269602644287,2910.216681422024,2538.0470439949127,0.0078125,ok,
16384,8960,1024,4,0.5044319927692413,0.30798399448394775,1.6378513228080511,2910.216681422024,2859.9013447950706,0.0078125,ok,
16384,8960,1024,8,0.5044319927692413,0.3054240047931671,1.6515793940651202,2910.216681422024,2883.872341980715,0.0078125,ok,
