batch_size,query_length,prefix_length,context_length,attention_pairs,block_m,block_n,num_warps,num_stages,sdpa_median_ms,triton_median_ms,speedup_vs_sdpa,speedup_vs_production,max_abs_error,status,error
1,128,128,256,24640,32,16,4,2,0.16995199769735336,0.07495999708771706,2.2672359164912734,0.9037353839128978,0.00048828125,ok,
1,128,128,256,24640,32,32,2,2,0.16995199769735336,0.07382399961352348,2.3021239513853247,0.9176419877116487,0.00048828125,ok,
1,128,128,256,24640,32,32,4,2,0.16995199769735336,0.06830400228500366,2.488170414790859,0.9918013510176265,0.00048828125,ok,
1,128,128,256,24640,64,32,4,2,0.16995199769735336,0.06774400174617767,2.508738682638313,1.0,0.00048828125,ok,
1,128,128,256,24640,64,64,4,2,0.16995199769735336,0.06908800080418587,2.459935093201545,0.9805465631894973,0.00048828125,ok,
1,128,128,256,24640,128,64,8,2,0.16995199769735336,0.07158399745821953,2.374161876005136,0.9463567857567176,0.00048828125,ok,
1,128,512,640,73792,32,16,4,2,0.18009600043296814,0.10382400080561638,1.7346278224256777,0.7908768565588506,0.000244140625,ok,
1,128,512,640,73792,32,32,2,2,0.18009600043296814,0.09564799815416336,1.8829040221280253,0.8584811075728227,0.000244140625,ok,
1,128,512,640,73792,32,32,4,2,0.18009600043296814,0.08342400193214417,2.1588031772853036,0.9842730807771382,0.000244140625,ok,
1,128,512,640,73792,64,32,4,2,0.18009600043296814,0.08211199939250946,2.1932969817490173,1.0,0.000244140625,ok,
1,128,512,640,73792,64,64,4,2,0.18009600043296814,0.07851200178265572,2.293865859280047,1.0458528317723905,0.000244140625,ok,
1,128,512,640,73792,128,64,8,2,0.18009600043296814,0.08268800005316734,2.178018579687121,0.9930340477422659,0.000244140625,ok,
1,128,2048,2176,270400,32,16,4,2,0.24543999880552292,0.21747200191020966,1.1286050463951711,0.6653914312705256,0.0001220703125,ok,
1,128,2048,2176,270400,32,32,2,2,0.24543999880552292,0.1972159966826439,1.2445237857681501,0.7337336171829698,0.0001220703125,ok,
1,128,2048,2176,270400,32,32,4,2,0.24543999880552292,0.15148799866437912,1.6201943452252872,0.9552176270602918,0.0001220703125,ok,
1,128,2048,2176,270400,64,32,4,2,0.24543999880552292,0.14470400661230087,1.696152059307657,1.0,0.0001220703125,ok,
1,128,2048,2176,270400,64,64,4,2,0.24543999880552292,0.13209600001573563,1.8580426263950873,1.0954457863603997,0.0001220703125,ok,
1,128,2048,2176,270400,128,64,8,2,0.24543999880552292,0.14483200013637543,1.6946531054905951,0.9991162621247097,0.0001220703125,ok,
1,128,8192,8320,1056832,32,16,4,2,0.5459839999675751,0.6735360026359558,0.8106233339135663,0.5886782538038076,6.103515625e-05,ok,
1,128,8192,8320,1056832,32,32,2,2,0.5459839999675751,0.5549280047416687,0.9838825853125628,0.7144998892069051,6.103515625e-05,ok,
1,128,8192,8320,1056832,32,32,4,2,0.5459839999675751,0.42710401117801666,1.278339668273472,0.9283359264459634,6.103515625e-05,ok,
1,128,8192,8320,1056832,64,32,4,2,0.5459839999675751,0.3964959979057312,1.3770227262101782,1.0,6.103515625e-05,ok,
1,128,8192,8320,1056832,64,64,4,2,0.5459839999675751,0.34697601199150085,1.5735497011273185,1.1427187592306622,6.103515625e-05,ok,
1,128,8192,8320,1056832,128,64,8,2,0.5459839999675751,0.39348800480365753,1.3875492856256442,1.0076444340497104,6.103515625e-05,ok,
1,128,16384,16512,2105408,32,16,4,2,1.0046239495277405,1.267359972000122,0.7926902945674251,0.5745108163695684,3.0517578125e-05,ok,
1,128,16384,16512,2105408,32,32,2,2,1.0046239495277405,1.042240023612976,0.9639084344939685,0.6986030047319307,3.0517578125e-05,ok,
1,128,16384,16512,2105408,32,32,4,2,1.0046239495277405,0.7801119983196259,1.2877945111621372,0.9333429221910043,3.0517578125e-05,ok,
1,128,16384,16512,2105408,64,32,4,2,1.0046239495277405,0.7281120121479034,1.3797656579845965,1.0,3.0517578125e-05,ok,
1,128,16384,16512,2105408,64,64,4,2,1.0046239495277405,0.6291519999504089,1.5967905205847348,1.1572911032712203,3.0517578125e-05,ok,
1,128,16384,16512,2105408,128,64,8,2,1.0046239495277405,0.7227199971675873,1.390059709797658,1.0074607247640137,3.0517578125e-05,ok,
1,256,0,256,32896,32,16,4,2,0.177839994430542,0.07369599863886833,2.4131567210590266,0.8970907744823878,0.00048828125,ok,
1,256,0,256,32896,32,32,2,2,0.177839994430542,0.07056000083684921,2.5204080544407668,0.936961447152777,0.00048828125,ok,
1,256,0,256,32896,32,32,4,2,0.177839994430542,0.06672000139951706,2.665467486513411,0.9908872768050321,0.00048828125,ok,
1,256,0,256,32896,64,32,4,2,0.177839994430542,0.06611200049519539,2.6899805345243832,1.0,0.00048828125,ok,
1,256,0,256,32896,64,64,4,2,0.177839994430542,0.064495999366045,2.7573802434041954,1.0250558351686099,0.00048828125,ok,
1,256,0,256,32896,128,64,8,2,0.177839994430542,0.0674079991877079,2.6382624699380157,0.9807738145601443,0.00048828125,ok,
1,256,128,384,65664,32,16,4,2,0.17291200160980225,0.08344000205397606,2.0722914352033226,0.8465963531534041,0.00048828125,ok,
1,256,128,384,65664,32,32,2,2,0.17291200160980225,0.07745600119233131,2.2323899884844782,0.9120016571808581,0.00048828125,ok,
1,256,128,384,65664,32,32,4,2,0.17291200160980225,0.07227199897170067,2.3925172137207507,0.9774186746054856,0.00048828125,ok,
1,256,128,384,65664,64,32,4,2,0.17291200160980225,0.07064000144600868,2.447791592161302,1.0,0.00048828125,ok,
1,256,128,384,65664,64,64,4,2,0.17291200160980225,0.06830399855971336,2.5315062844913463,1.0342000898271442,0.00048828125,ok,
1,256,128,384,65664,128,64,8,2,0.17291200160980225,0.07276800274848938,2.3762092551508402,0.9707563596346628,0.00048828125,ok,
1,256,512,768,163968,32,16,4,2,0.1847200021147728,0.1098719984292984,1.681229109832187,0.7783602782168569,0.000244140625,ok,
1,256,512,768,163968,32,32,2,2,0.1847200021147728,0.10019200295209885,1.843660139253691,0.8535611300889687,0.000244140625,ok,
1,256,512,768,163968,32,32,4,2,0.1847200021147728,0.08782399818301201,2.1032975716938336,0.9737657250295068,0.000244140625,ok,
1,256,512,768,163968,64,32,4,2,0.1847200021147728,0.08551999926567078,2.1599626251274144,1.0,0.000244140625,ok,
