component,split,shape,features,baseline_action,selected_action,oracle_action,baseline_ms,selected_ms,oracle_ms,speedup_vs_baseline,oracle_regret,oracle_margin,robust_winner
decode,train,4x16384,"{""batch_size"": 4, ""context_length"": 16384, ""total_kv_tokens"": 65536}",production-default,candidate-h1-w8-s2,candidate-h1-w8-s2,2.1308799982070923,1.8296480178833008,1.8296480178833008,1.164639306237865,1.0,1.0624732216155641,True
decode,train,8x128,"{""batch_size"": 8, ""context_length"": 128, ""total_kv_tokens"": 1024}",production-default,production-default,production-default,0.0440480001270771,0.0440480001270771,0.0440480001270771,1.0,1.0,1.1859789099246494,True
decode,train,8x256,"{""batch_size"": 8, ""context_length"": 256, ""total_kv_tokens"": 2048}",production-default,production-default,production-default,0.05603200010955334,0.05603200010955334,0.05603200010955334,1.0,1.0,1.1370645474424181,True
decode,train,8x512,"{""batch_size"": 8, ""context_length"": 512, ""total_kv_tokens"": 4096}",production-default,production-default,production-default,0.08038400113582611,0.08038400113582611,0.08038400113582611,1.0,1.0,1.1082802435601289,True
decode,train,8x1024,"{""batch_size"": 8, ""context_length"": 1024, ""total_kv_tokens"": 8192}",production-default,production-default,production-default,0.1287359967827797,0.1287359967827797,0.1287359967827797,1.0,1.0,1.0695998119760841,True
decode,train,8x2048,"{""batch_size"": 8, ""context_length"": 2048, ""total_kv_tokens"": 16384}",production-default,production-default,production-default,0.22438400238752365,0.22438400238752365,0.22438400238752365,1.0,1.0,1.046990848248313,True
decode,train,8x4096,"{""batch_size"": 8, ""context_length"": 4096, ""total_kv_tokens"": 32768}",production-default,candidate-h1-w8-s2,candidate-h1-w8-s2,0.5526240170001984,0.4890720099210739,0.4890720099210739,1.1299440691553386,1.0,1.0555828060068857,True
decode,train,8x8192,"{""batch_size"": 8, ""context_length"": 8192, ""total_kv_tokens"": 65536}",production-default,candidate-h1-w8-s2,candidate-h1-w8-s2,1.0396479964256287,0.9366240203380585,0.9366240203380585,1.109995018118781,1.0,1.0603016359324444,True
decode,train,8x16384,"{""batch_size"": 8, ""context_length"": 16384, ""total_kv_tokens"": 131072}",production-default,candidate-h1-w8-s2,candidate-h1-w8-s2,2.1201919317245483,1.8321599960327148,1.8321599960327148,1.1572089426226564,1.0,1.0601257496126038,True
decode,train,16x128,"{""batch_size"": 16, ""context_length"": 128, ""total_kv_tokens"": 2048}",production-default,production-default,production-default,0.05049600079655647,0.05049600079655647,0.05049600079655647,1.0,1.0,1.1004435512220399,True
decode,train,16x256,"{""batch_size"": 16, ""context_length"": 256, ""total_kv_tokens"": 4096}",production-default,production-default,production-default,0.06763200089335442,0.06763200089335442,0.06763200089335442,1.0,1.0,1.0494439853378938,True
decode,train,16x512,"{""batch_size"": 16, ""context_length"": 512, ""total_kv_tokens"": 8192}",production-default,production-default,candidate-h1-w4-s2,0.1024319976568222,0.1024319976568222,0.10198400169610977,1.0,1.0043928062564889,1.0043928062564889,False
decode,train,16x1024,"{""batch_size"": 16, ""context_length"": 1024, ""total_kv_tokens"": 16384}",production-default,production-default,candidate-h1-w4-s2,0.1719999983906746,0.1719999983906746,0.16275199502706528,1.0,1.0568226728162158,1.0297876741028271,True
decode,train,16x2048,"{""batch_size"": 16, ""context_length"": 2048, ""total_kv_tokens"": 32768}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.32548800110816956,0.3033600002527237,0.3033600002527237,1.0729430407338194,1.0,1.0235232139273986,True
decode,train,16x4096,"{""batch_size"": 16, ""context_length"": 4096, ""total_kv_tokens"": 65536}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.6208159923553467,0.5661599934101105,0.5661599934101105,1.0965380803684674,1.0,1.0221562919585367,True
decode,train,16x8192,"{""batch_size"": 16, ""context_length"": 8192, ""total_kv_tokens"": 131072}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,1.2090399861335754,1.0898079872131348,1.0898079872131348,1.109406427847296,1.0,1.0207449224303027,True
decode,train,16x16384,"{""batch_size"": 16, ""context_length"": 16384, ""total_kv_tokens"": 262144}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,2.3684639930725098,2.1464641094207764,2.1464641094207764,1.1034258540254094,1.0,1.0347584889929637,True
decode,train,32x128,"{""batch_size"": 32, ""context_length"": 128, ""total_kv_tokens"": 4096}",production-default,production-default,production-default,0.056304000318050385,0.056304000318050385,0.056304000318050385,1.0,1.0,1.0667803141328,True
decode,train,32x2048,"{""batch_size"": 32, ""context_length"": 2048, ""total_kv_tokens"": 65536}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.3996959924697876,0.3509279936552048,0.3509279936552048,1.1389686764701323,1.0,1.1389686764701323,True
decode,train,32x4096,"{""batch_size"": 32, ""context_length"": 4096, ""total_kv_tokens"": 131072}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.7955359816551208,0.6587200164794922,0.6587200164794922,1.207699723331374,1.0,1.207699723331374,True
decode,train,32x16384,"{""batch_size"": 32, ""context_length"": 16384, ""total_kv_tokens"": 524288}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,3.139840006828308,2.6016160249710083,2.6016160249710083,1.2068806375311658,1.0,1.2068806375311658,True
decode,train,64x128,"{""batch_size"": 64, ""context_length"": 128, ""total_kv_tokens"": 8192}",production-default,production-default,candidate-h1-w4-s2,0.07648000121116638,0.07648000121116638,0.07433599978685379,1.0,1.0288420338794146,1.0288420338794146,True
decode,train,64x512,"{""batch_size"": 64, ""context_length"": 512, ""total_kv_tokens"": 32768}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.20563199371099472,0.17497599869966507,0.17497599869966507,1.175201143237643,1.0,1.175201143237643,True
decode,train,64x1024,"{""batch_size"": 64, ""context_length"": 1024, ""total_kv_tokens"": 65536}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.3761280030012131,0.3134559988975525,0.3134559988975525,1.1999387611788659,1.0,1.1999387611788659,True
decode,train,64x2048,"{""batch_size"": 64, ""context_length"": 2048, ""total_kv_tokens"": 131072}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.7242240011692047,0.5901280045509338,0.5901280045509338,1.2272320506468983,1.0,1.2272320506468983,True
decode,train,64x8192,"{""batch_size"": 64, ""context_length"": 8192, ""total_kv_tokens"": 524288}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,2.8223360776901245,2.228335976600647,2.228335976600647,1.2665666700744256,1.0,1.2665666700744256,True
decode,train,64x16384,"{""batch_size"": 64, ""context_length"": 16384, ""total_kv_tokens"": 1048576}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,5.604880094528198,4.410831928253174,4.410831928253174,1.2707081534044995,1.0,1.2707081534044995,True
decode,holdout,1x2048,"{""batch_size"": 1, ""context_length"": 2048, ""total_kv_tokens"": 2048}",production-default,production-default,production-default,0.22288000583648682,0.22288000583648682,0.22288000583648682,1.0,1.0,1.0488154753850045,True
decode,holdout,4x512,"{""batch_size"": 4, ""context_length"": 512, ""total_kv_tokens"": 2048}",production-default,production-default,production-default,0.08054400235414505,0.08054400235414505,0.08054400235414505,1.0,1.0,1.1025029247209617,True
decode,holdout,4x4096,"{""batch_size"": 4, ""context_length"": 4096, ""total_kv_tokens"": 16384}",production-default,production-default,production-default,0.41571201384067535,0.41571201384067535,0.41571201384067535,1.0,1.0,1.0311753966535404,True
decode,holdout,4x8192,"{""batch_size"": 4, ""context_length"": 8192, ""total_kv_tokens"": 32768}",production-default,candidate-h1-w8-s2,candidate-h1-w8-s2,1.0388480424880981,0.9354879856109619,0.9354879856109619,1.1104878506907092,1.0,1.0584935511469853,True
decode,holdout,32x256,"{""batch_size"": 32, ""context_length"": 256, ""total_kv_tokens"": 8192}",production-default,production-default,candidate-h1-w4-s2,0.07985599711537361,0.07985599711537361,0.07836800068616867,1.0,1.0189872960414512,1.0189872960414512,False
decode,holdout,32x512,"{""batch_size"": 32, ""context_length"": 512, ""total_kv_tokens"": 16384}",production-default,production-default,candidate-h1-w4-s2,0.12601600587368011,0.12601600587368011,0.1173119992017746,1.0,1.0741953656158802,1.0741953656158802,True
decode,holdout,32x1024,"{""batch_size"": 32, ""context_length"": 1024, ""total_kv_tokens"": 32768}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,0.21856000274419785,0.19591999799013138,0.19591999799013138,1.1155573958060516,1.0,1.1155573958060516,True
decode,holdout,32x8192,"{""batch_size"": 32, ""context_length"": 8192, ""total_kv_tokens"": 262144}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,1.5575840473175049,1.2889119982719421,1.2889119982719421,1.2084487144240834,1.0,1.2084487144240834,True
decode,holdout,64x256,"{""batch_size"": 64, ""context_length"": 256, ""total_kv_tokens"": 16384}",production-default,production-default,candidate-h1-w4-s2,0.11929599940776825,0.11929599940776825,0.10830399766564369,1.0,1.1014921145945054,1.1014921145945054,True
decode,holdout,64x4096,"{""batch_size"": 64, ""context_length"": 4096, ""total_kv_tokens"": 262144}",production-default,candidate-h1-w4-s2,candidate-h1-w4-s2,1.4250560402870178,1.1364960074424744,1.1364960074424744,1.2539032525894285,1.0,1.2539032525894285,True
swiglu,train,256,"{""rows"": 256}",baseline,baseline,baseline,0.015984000638127327,0.015984000638127327,0.015984000638127327,1.0,1.0,1.8458457852469514,True
swiglu,train,512,"{""rows"": 512}",baseline,baseline,baseline,0.021423999220132828,0.021423999220132828,0.021423999220132828,1.0,1.0,1.3868559098209847,True
swiglu,train,1024,"{""rows"": 1024}",baseline,baseline,baseline,0.03835200145840645,0.03835200145840645,0.03835200145840645,1.0,1.0,1.075093853475223,True
swiglu,train,1280,"{""rows"": 1280}",baseline,baseline,fused-b1024-w4,0.04772799834609032,0.04772799834609032,0.04654400050640106,1.0,1.025438248255571,1.0213131279984249,True
swiglu,train,1536,"{""rows"": 1536}",baseline,fused-b512-w4,fused-b512-w4,0.05688000097870827,0.05073599889874458,0.05073599889874458,1.121097489225066,1.0,1.000315360339388,False
swiglu,train,2048,"{""rows"": 2048}",baseline,fused-b512-w4,fused-b512-w4,0.07260800153017044,0.05971199832856655,0.05971199832856655,1.2159700489446585,1.0,1.0034834135456343,False
swiglu,train,3072,"{""rows"": 3072}",baseline,fused-b512-w4,fused-b512-w4,0.1035039983689785,0.07769599929451942,0.07769599929451942,1.3321663831959947,1.0,1.019357499613667,False
swiglu,train,4096,"{""rows"": 4096}",baseline,fused-b512-w4,fused-b512-w4,0.1348159983754158,0.094735998660326,0.094735998660326,1.4230704302679684,1.0,1.0042222919634969,False
swiglu,train,6144,"{""rows"": 6144}",baseline,fused-b512-w4,fused-b512-w4,0.19572799652814865,0.12971200048923492,0.12971200048923492,1.5089428564043506,1.0,1.055630928823957,True
swiglu,train,12288,"{""rows"": 12288}",baseline,fused-b512-w4,fused-b1024-w8,0.38092799484729767,0.2359040006995201,0.23526400327682495,1.6147585192185874,1.0027203372117328,1.0027203372117328,False
swiglu,train,16384,"{""rows"": 16384}",baseline,fused-b512-w4,fused-b1024-w8,0.5044319927692413,0.306192010641098,0.3054240047931671,1.6474368214672643,1.002514556275467,1.002514556275467,False
swiglu,holdout,128,"{""rows"": 128}",baseline,baseline,baseline,0.01616000011563301,0.01616000011563301,0.01616000011563301,1.0,1.0,1.8594059084118022,True
swiglu,holdout,384,"{""rows"": 384}",baseline,baseline,baseline,0.018079999834299088,0.018079999834299088,0.018079999834299088,1.0,1.0,1.6362831945930543,True
swiglu,holdout,768,"{""rows"": 768}",baseline,baseline,baseline,0.0294560007750988,0.0294560007750988,0.0294560007750988,1.0,1.0,1.1841389977406196,True
swiglu,holdout,1792,"{""rows"": 1792}",baseline,fused-b512-w4,fused-b512-w4,0.06480000168085098,0.054735999554395676,0.054735999554395676,1.1838644074902456,1.0,1.0190003010259998,False
swiglu,holdout,2560,"{""rows"": 2560}",baseline,fused-b512-w4,fused-b512-w4,0.08817600086331367,0.06857600063085556,0.06857600063085556,1.2858142798085421,1.0,1.00046663910653,False
swiglu,holdout,8192,"{""rows"": 8192}",baseline,fused-b512-w4,fused-b1024-w8,0.2593439966440201,0.1690720021724701,0.16523200273513794,1.533926335002904,1.0232400465634224,1.0050353374098573,False
rope-kv,train,64,"{""tokens"": 64}",baseline,fused-w2,fused-w2,0.11814399808645248,0.05881600081920624,0.05881600081920624,2.0087050537423283,1.0,1.0878672814679224,True
rope-kv,train,128,"{""tokens"": 128}",baseline,fused-w2,fused-w8,0.09166399762034416,0.06276800110936165,0.062431998550891876,1.4603619041593594,1.0053818965637609,1.0033316502537568,False
rope-kv,train,256,"{""tokens"": 256}",baseline,fused-w2,fused-w1,0.09099199995398521,0.06280000135302544,0.06249599903821945,1.4489171655026025,1.0048643484300503,1.0048643484300503,False
rope-kv,train,512,"{""tokens"": 512}",baseline,fused-w2,fused-w2,0.09224000200629234,0.06120000034570694,0.06120000034570694,1.507189566752393,1.0,1.014640542967145,False
rope-kv,train,768,"{""tokens"": 768}",baseline,fused-w2,fused-w1,0.08697599917650223,0.06092800013720989,0.06072000041604042,1.4275209916726666,1.0034255553317573,1.0034255553317573,False
rope-kv,train,1536,"{""tokens"": 1536}",baseline,fused-w2,fused-w2,0.0883840024471283,0.06464000046253204,0.06464000046253204,1.3673267607471513,1.0,1.007178214797563,False
rope-kv,train,2048,"{""tokens"": 2048}",baseline,fused-w2,fused-w1,0.08796799927949905,0.06852800026535988,0.06809600070118904,1.2836796483023287,1.0063439784968649,1.0063439784968649,False
rope-kv,train,3072,"{""tokens"": 3072}",baseline,fused-w2,fused-w2,0.08775999769568443,0.07598399743437767,0.07598399743437767,1.1549800044605039,1.0,1.0025268670834084,False
rope-kv,train,4096,"{""tokens"": 4096}",baseline,fused-w2,fused-w2,0.08710400015115738,0.08336000144481659,0.08336000144481659,1.044913611341757,1.0,1.009980792589461,False
rope-kv,train,6144,"{""tokens"": 6144}",baseline,fused-w2,fused-w1,0.10646399855613708,0.1024319976568222,0.10099199786782265,1.0393627088365813,1.0142585533448325,1.0142585533448325,False
rope-kv,train,8192,"{""tokens"": 8192}",baseline,fused-w2,fused-w2,0.12601600587368011,0.11374400183558464,0.11374400183558464,1.107891439021413,1.0,1.0116752988241577,False
rope-kv,train,16384,"{""tokens"": 16384}",baseline,fused-w2,fused-w2,0.20892800390720367,0.174064002931118,0.174064002931118,1.2002941469172252,1.0,1.0015626340959167,False
rope-kv,holdout,1024,"{""tokens"": 1024}",baseline,fused-w2,fused-w1,0.08663999661803246,0.061375999823212624,0.061103999614715576,1.4116266434370148,1.0044514305153855,1.0044514305153855,False
rope-kv,holdout,12288,"{""tokens"": 12288}",baseline,fused-w2,fused-w2,0.16758400201797485,0.144384004175663,0.144384004175663,1.1606826045223533,1.0,1.0023270679083682,False
paged-prefill,train,1x128x0,"{""attention_pairs"": 8256, ""batch_size"": 1, ""context_length"": 128, ""prefix_length"": 0, ""query_length"": 128, ""total_query_tokens"": 128}",tile-64x32x4x2,tile-64x64x4x2,tile-64x32x4x2,0.05398400127887726,0.0540159996598959,0.05398400127887726,0.9994076129069144,1.0005927382235589,1.0005927382235589,False
paged-prefill,train,1x128x2048,"{""attention_pairs"": 270400, ""batch_size"": 1, ""context_length"": 2176, ""prefix_length"": 2048, ""query_length"": 128, ""total_query_tokens"": 128}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.15700799971818924,0.14472000300884247,0.14472000300884247,1.0849087648830131,1.0,1.0849087648830131,True
paged-prefill,train,1x128x16384,"{""attention_pairs"": 2105408, ""batch_size"": 1, ""context_length"": 16512, ""prefix_length"": 16384, ""query_length"": 128, ""total_query_tokens"": 128}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.8093760013580322,0.714464008808136,0.714464008808136,1.1328436301616198,1.0,1.1328436301616198,True
paged-prefill,train,1x256x0,"{""attention_pairs"": 32896, ""batch_size"": 1, ""context_length"": 256, ""prefix_length"": 0, ""query_length"": 256, ""total_query_tokens"": 256}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.06275200098752975,0.05873600021004677,0.05873600021004677,1.0683737531177013,1.0,1.0416780169755167,True
paged-prefill,train,1x256x2048,"{""attention_pairs"": 557184, ""batch_size"": 1, ""context_length"": 2304, ""prefix_length"": 2048, ""query_length"": 256, ""total_query_tokens"": 256}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.16260799765586853,0.14894399791955948,0.14894399791955948,1.0917391766514055,1.0,1.0917391766514055,True
paged-prefill,train,1x256x16384,"{""attention_pairs"": 4227200, ""batch_size"": 1, ""context_length"": 16640, ""prefix_length"": 16384, ""query_length"": 256, ""total_query_tokens"": 256}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.8379679918289185,0.7338400185108185,0.7338400185108185,1.141894651002281,1.0,1.141894651002281,True
paged-prefill,train,1x384x2048,"{""attention_pairs"": 860352, ""batch_size"": 1, ""context_length"": 2432, ""prefix_length"": 2048, ""query_length"": 384, ""total_query_tokens"": 384}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.1590079963207245,0.1451679989695549,0.1451679989695549,1.0953377979266088,1.0,1.0953377979266088,True
paged-prefill,train,1x384x8192,"{""attention_pairs"": 3219648, ""batch_size"": 1, ""context_length"": 8576, ""prefix_length"": 8192, ""query_length"": 384, ""total_query_tokens"": 384}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.44196799397468567,0.394896000623703,0.394896000623703,1.1192009877958669,1.0,1.1192009877958669,True
paged-prefill,train,1x384x16384,"{""attention_pairs"": 6365376, ""batch_size"": 1, ""context_length"": 16768, ""prefix_length"": 16384, ""query_length"": 384, ""total_query_tokens"": 384}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.8258399963378906,0.7155199944972992,0.7155199944972992,1.1541815779978288,1.0,1.1541815779978288,True
paged-prefill,train,1x512x0,"{""attention_pairs"": 131328, ""batch_size"": 1, ""context_length"": 512, ""prefix_length"": 0, ""query_length"": 512, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.0708640031516552,0.06764800101518631,0.06764800101518631,1.0475402390049475,1.0,1.0456480770380858,True
paged-prefill,train,1x512x2048,"{""attention_pairs"": 1179904, ""batch_size"": 1, ""context_length"": 2560, ""prefix_length"": 2048, ""query_length"": 512, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.1658720001578331,0.1504479944705963,0.1504479944705963,1.102520513759665,1.0,1.0975220955125167,True
paged-prefill,train,1x512x8192,"{""attention_pairs"": 4325632, ""batch_size"": 1, ""context_length"": 8704, ""prefix_length"": 8192, ""query_length"": 512, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.44574400782585144,0.4002079963684082,0.4002079963684082,1.113780863627536,1.0,1.113780863627536,True
paged-prefill,train,1x512x16384,"{""attention_pairs"": 8519936, ""batch_size"": 1, ""context_length"": 16896, ""prefix_length"": 16384, ""query_length"": 512, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.8267039954662323,0.7087520062923431,0.7087520062923431,1.1664220885820489,1.0,1.1664220885820489,True
paged-prefill,train,1x768x2048,"{""attention_pairs"": 1868160, ""batch_size"": 1, ""context_length"": 2816, ""prefix_length"": 2048, ""query_length"": 768, ""total_query_tokens"": 768}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.1955520063638687,0.18409600108861923,0.1788800060749054,1.0622284308594778,1.0291591840148397,1.0291591840148397,True
paged-prefill,train,1x768x8192,"{""attention_pairs"": 6586752, ""batch_size"": 1, ""context_length"": 8960, ""prefix_length"": 8192, ""query_length"": 768, ""total_query_tokens"": 768}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.5198560059070587,0.4785439968109131,0.4675839990377426,1.086328549457218,1.023439633938983,1.023439633938983,True
paged-prefill,train,1x768x16384,"{""attention_pairs"": 12878208, ""batch_size"": 1, ""context_length"": 17152, ""prefix_length"": 16384, ""query_length"": 768, ""total_query_tokens"": 768}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.9535840153694153,0.871423989534378,0.8540639877319336,1.0942824925888686,1.0203263479690157,1.0203263479690157,True
paged-prefill,train,1x1024x0,"{""attention_pairs"": 524800, ""batch_size"": 1, ""context_length"": 1024, ""prefix_length"": 0, ""query_length"": 1024, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.09862399846315384,0.09291199967265129,0.09291199967265129,1.06147751432137,1.0,1.016703984924346,False
paged-prefill,train,1x1024x2048,"{""attention_pairs"": 2621952, ""batch_size"": 1, ""context_length"": 3072, ""prefix_length"": 2048, ""query_length"": 1024, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.20590399950742722,0.19009599834680557,0.1886560022830963,1.0831579901633805,1.0076329194209703,1.0076329194209703,False
paged-prefill,train,1x1024x8192,"{""attention_pairs"": 8913408, ""batch_size"": 1, ""context_length"": 9216, ""prefix_length"": 8192, ""query_length"": 1024, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.5273759961128235,0.4896319955587387,0.48659200966358185,1.0770864667677886,1.0062475047571344,1.0062475047571344,False
paged-prefill,train,1x1024x16384,"{""attention_pairs"": 17302016, ""batch_size"": 1, ""context_length"": 17408, ""prefix_length"": 16384, ""query_length"": 1024, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.9636159837245941,0.8716800212860107,0.8627839982509613,1.1054698515436294,1.01031083452299,1.01031083452299,False
paged-prefill,train,1x1536x0,"{""attention_pairs"": 1180416, ""batch_size"": 1, ""context_length"": 1536, ""prefix_length"": 0, ""query_length"": 1536, ""total_query_tokens"": 1536}",tile-64x32x4x2,tile-64x32x4x2,tile-64x64x4x2,0.13784000277519226,0.13784000277519226,0.12054400146007538,1.0,1.1434828867933788,1.0661003531584061,True
paged-prefill,train,1x1536x2048,"{""attention_pairs"": 4326144, ""batch_size"": 1, ""context_length"": 3584, ""prefix_length"": 2048, ""query_length"": 1536, ""total_query_tokens"": 1536}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.27406400442123413,0.27406400442123413,0.27406400442123413,1.0,1.0,1.0604821933562432,True
paged-prefill,train,1x1536x8192,"{""attention_pairs"": 13763328, ""batch_size"": 1, ""context_length"": 9728, ""prefix_length"": 8192, ""query_length"": 1536, ""total_query_tokens"": 1536}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.6821759939193726,0.6821759939193726,0.6821759939193726,1.0,1.0,1.176564441074515,True
paged-prefill,train,1x2048x2048,"{""attention_pairs"": 6292480, ""batch_size"": 1, ""context_length"": 4096, ""prefix_length"": 2048, ""query_length"": 2048, ""total_query_tokens"": 2048}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.2996799945831299,0.2996799945831299,0.2996799945831299,1.0,1.0,1.1858515639854919,True
paged-prefill,train,1x2048x8192,"{""attention_pairs"": 18875392, ""batch_size"": 1, ""context_length"": 10240, ""prefix_length"": 8192, ""query_length"": 2048, ""total_query_tokens"": 2048}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,0.7064799964427948,0.7064799964427948,0.7064799964427948,1.0,1.0,1.196670819705187,True
paged-prefill,train,1x2048x16384,"{""attention_pairs"": 35652608, ""batch_size"": 1, ""context_length"": 18432, ""prefix_length"": 16384, ""query_length"": 2048, ""total_query_tokens"": 2048}",tile-64x32x4x2,tile-64x32x4x2,tile-64x32x4x2,1.2484800219535828,1.2484800219535828,1.2484800219535828,1.0,1.0,1.236344958915582,True
paged-prefill,train,2x128x0,"{""attention_pairs"": 16512, ""batch_size"": 2, ""context_length"": 128, ""prefix_length"": 0, ""query_length"": 128, ""total_query_tokens"": 256}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.06464000046253204,0.06584000214934349,0.05846399813890457,0.9817739725449961,1.1261631815346305,1.1056377004691658,True
paged-prefill,train,2x128x2048,"{""attention_pairs"": 540800, ""batch_size"": 2, ""context_length"": 2176, ""prefix_length"": 2048, ""query_length"": 128, ""total_query_tokens"": 256}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.14707200229167938,0.1348000019788742,0.1348000019788742,1.0910385766517157,1.0,1.0910385766517157,True
paged-prefill,train,2x128x8192,"{""attention_pairs"": 2113664, ""batch_size"": 2, ""context_length"": 8320, ""prefix_length"": 8192, ""query_length"": 128, ""total_query_tokens"": 256}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.4320639967918396,0.38499200344085693,0.38499200344085693,1.1222674573245102,1.0,1.1222674573245102,True
paged-prefill,train,2x128x16384,"{""attention_pairs"": 4210816, ""batch_size"": 2, ""context_length"": 16512, ""prefix_length"": 16384, ""query_length"": 128, ""total_query_tokens"": 256}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.955344021320343,0.7558560073375702,0.7558560073375702,1.2639233029124821,1.0,1.1264367426338262,True
paged-prefill,train,2x256x8192,"{""attention_pairs"": 4260096, ""batch_size"": 2, ""context_length"": 8448, ""prefix_length"": 8192, ""query_length"": 256, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.4365919977426529,0.38731199502944946,0.38731199502944946,1.1272359321312948,1.0,1.1272359321312948,True
paged-prefill,train,2x256x16384,"{""attention_pairs"": 8454400, ""batch_size"": 2, ""context_length"": 16640, ""prefix_length"": 16384, ""query_length"": 256, ""total_query_tokens"": 512}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.9771359860897064,0.766864001750946,0.766864001750946,1.2741972290505954,1.0,1.1091197444271628,True
paged-prefill,train,2x384x0,"{""attention_pairs"": 147840, ""batch_size"": 2, ""context_length"": 384, ""prefix_length"": 0, ""query_length"": 384, ""total_query_tokens"": 768}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.06777600198984146,0.06604800000786781,0.06518400087952614,1.0261628207026374,1.0132547728995422,1.0132547728995422,False
paged-prefill,train,2x384x2048,"{""attention_pairs"": 1720704, ""batch_size"": 2, ""context_length"": 2432, ""prefix_length"": 2048, ""query_length"": 384, ""total_query_tokens"": 768}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.1764799952507019,0.16496000438928604,0.1608159989118576,1.0698350542852197,1.0257686144753528,1.0257686144753528,True
paged-prefill,train,2x384x8192,"{""attention_pairs"": 6439296, ""batch_size"": 2, ""context_length"": 8576, ""prefix_length"": 8192, ""query_length"": 384, ""total_query_tokens"": 768}",tile-64x32x4x2,tile-64x64x4x2,tile-128x64x8x2,0.5053759813308716,0.465488001704216,0.4567359983921051,1.085690671898352,1.019162061547418,1.019162061547418,False
paged-prefill,train,2x384x16384,"{""attention_pairs"": 12730752, ""batch_size"": 2, ""context_length"": 16768, ""prefix_length"": 16384, ""query_length"": 384, ""total_query_tokens"": 768}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.9788160026073456,0.8572160005569458,0.8572160005569458,1.1418545640438285,1.0,1.0008212521219677,False
paged-prefill,train,2x512x0,"{""attention_pairs"": 262656, ""batch_size"": 2, ""context_length"": 512, ""prefix_length"": 0, ""query_length"": 512, ""total_query_tokens"": 1024}",tile-64x32x4x2,tile-64x64x4x2,tile-64x64x4x2,0.07340800017118454,0.07129599899053574,0.07129599899053574,1.0296229972305901,1.0,1.0042639463519734,False
